gametype,SOTA,horizon,iterations,time,number_of_beliefs,leader values,follower values,density
cooperative,State of the Art,2,1,0.016499042510986328,6,0.6899971138479875,[-1. -1.],0.2
cooperative,State of the Art,2,2,0.016255855560302734,6,0.6899971138479875,[-1. -1.],0.04
zerosum,Stackelberg,2,0,0.3155558109283447,4,-63.47423416205408,[30.84534497 96.10312335],0.008
zerosum,Stackelberg,2,1,0.532505989074707,6,-63.474213088868,[30.84521853 96.10320764],0.2
zerosum,Stackelberg,2,2,0.4468879699707031,6,-63.474213088868,[30.84521853 96.10320764],0.04
zerosum,State of the Art,2,0,0.3832368850708008,4,-63.47422250176175,[ 4.39751675 13.72744254],0.008
zerosum,State of the Art,2,1,0.5938289165496826,6,-63.47420162282893,[ 4.397486  13.7274734],0.2
zerosum,State of the Art,2,2,0.6206939220428467,6,-63.47420162282893,[ 4.397486  13.7274734],0.04
generalsum,Stackelberg,2,0,0.2906007766723633,4,-38.6383324878839,[-0.36888663 21.        ],0.008
generalsum,Stackelberg,2,1,0.4772469997406006,6,-38.61028025356359,[-0.29408068 21.        ],0.2
generalsum,Stackelberg,2,2,0.45535898208618164,6,-38.61028025356359,[-0.29408068 21.        ],0.04
generalsum,State of the Art,2,0,0.41243481636047363,4,-38.5586152167097,[0. 3.],0.008
generalsum,State of the Art,2,1,0.501641035079956,6,-38.555138595666854,[0. 3.],0.2
generalsum,State of the Art,2,2,0.4801919460296631,6,-38.555138595666854,[0. 3.],0.04
cooperative,Stackelberg,3,0,0.33859777450561523,4,0.6877196806134007,[ 8.66977329 -7.29433392],0.008
cooperative,Stackelberg,3,1,0.5302300453186035,6,0.6899971138479875,[ 8.66575807 -7.28576384],0.2
cooperative,Stackelberg,3,2,0.529547929763794,6,0.6899971138479875,[ 8.66575807 -7.28576384],0.04
cooperative,State of the Art,3,0,0.009063720703125,4,0.6877196806134007,[-1. -1.],0.008
cooperative,State of the Art,3,1,0.014310359954833984,6,0.6899971138479875,[-1. -1.],0.2
cooperative,State of the Art,3,2,0.0164182186126709,6,0.6899971138479875,[-1. -1.],0.04
zerosum,Stackelberg,3,0,0.32831311225891113,4,-63.47423416205408,[30.84534497 96.10312335],0.008
zerosum,Stackelberg,3,1,0.49397897720336914,6,-63.474213088868,[30.84521853 96.10320764],0.2
zerosum,Stackelberg,3,2,0.5552608966827393,6,-63.474213088868,[30.84521853 96.10320764],0.04
zerosum,State of the Art,3,0,0.40817999839782715,4,-63.47422250176175,[ 4.39751675 13.72744254],0.008
zerosum,State of the Art,3,1,0.6679573059082031,6,-63.47420162282893,[ 4.397486  13.7274734],0.2
zerosum,State of the Art,3,2,0.6564359664916992,6,-63.47420162282893,[ 4.397486  13.7274734],0.04
generalsum,Stackelberg,3,0,0.3128378391265869,4,-38.6383324878839,[-0.36888663 21.        ],0.008
generalsum,Stackelberg,3,1,0.5701539516448975,6,-38.61028025356359,[-0.29408068 21.        ],0.2
generalsum,Stackelberg,3,2,0.4807307720184326,6,-38.61028025356359,[-0.29408068 21.        ],0.04
generalsum,State of the Art,3,0,0.316058874130249,4,-38.5586152167097,[0. 3.],0.008
generalsum,State of the Art,3,1,0.5538733005523682,6,-38.555138595666854,[0. 3.],0.2
generalsum,State of the Art,3,2,0.48851585388183594,6,-38.555138595666854,[0. 3.],0.04
cooperative,Stackelberg,4,0,0.32122015953063965,4,0.6877196806134007,[ 8.66977329 -7.29433392],0.008
cooperative,Stackelberg,4,1,0.44304490089416504,6,0.6899971138479875,[ 8.66575807 -7.28576384],0.2
cooperative,Stackelberg,4,2,0.5228891372680664,6,0.6899971138479875,[ 8.66575807 -7.28576384],0.04
cooperative,State of the Art,4,0,0.010690927505493164,4,0.6877196806134007,[-1. -1.],0.008
cooperative,State of the Art,4,1,0.017615079879760742,6,0.6899971138479875,[-1. -1.],0.2
cooperative,State of the Art,4,2,0.016621112823486328,6,0.6899971138479875,[-1. -1.],0.04
zerosum,Stackelberg,4,0,0.31430888175964355,4,-63.47423416205408,[30.84534497 96.10312335],0.008
zerosum,Stackelberg,4,1,0.48004913330078125,6,-63.474213088868,[30.84521853 96.10320764],0.2
zerosum,Stackelberg,4,2,0.573875904083252,6,-63.474213088868,[30.84521853 96.10320764],0.04
zerosum,State of the Art,4,0,0.41289687156677246,4,-63.47422250176175,[ 4.39751675 13.72744254],0.008
zerosum,State of the Art,4,1,0.6690959930419922,6,-63.47420162282893,[ 4.397486  13.7274734],0.2
zerosum,State of the Art,4,2,0.6333532333374023,6,-63.47420162282893,[ 4.397486  13.7274734],0.04
generalsum,Stackelberg,4,0,0.47747039794921875,4,-38.6383324878839,[-0.36888663 21.        ],0.008
generalsum,Stackelberg,4,1,0.4865100383758545,6,-38.61028025356359,[-0.29408068 21.        ],0.2
generalsum,Stackelberg,4,2,0.5803251266479492,6,-38.61028025356359,[-0.29408068 21.        ],0.04
generalsum,State of the Art,4,0,0.319303035736084,4,-38.5586152167097,[0. 3.],0.008
generalsum,State of the Art,4,1,0.5661149024963379,6,-38.555138595666854,[0. 3.],0.2
generalsum,State of the Art,4,2,0.5076689720153809,6,-38.555138595666854,[0. 3.],0.04
cooperative,Stackelberg,5,0,0.3156299591064453,4,0.6877196806134007,[ 8.66977329 -7.29433392],0.008
cooperative,Stackelberg,5,1,0.47776103019714355,6,0.6899971138479875,[ 8.66575807 -7.28576384],0.2
cooperative,Stackelberg,5,2,0.48755979537963867,6,0.6899971138479875,[ 8.66575807 -7.28576384],0.04
cooperative,State of the Art,5,0,0.010360956192016602,4,0.6877196806134007,[-1. -1.],0.008
cooperative,State of the Art,5,1,0.015022039413452148,6,0.6899971138479875,[-1. -1.],0.2
cooperative,State of the Art,5,2,0.017015933990478516,6,0.6899971138479875,[-1. -1.],0.04
zerosum,Stackelberg,5,0,0.3176689147949219,4,-63.47423416205408,[30.84534497 96.10312335],0.008
zerosum,Stackelberg,5,1,0.5773420333862305,6,-63.474213088868,[30.84521853 96.10320764],0.2
zerosum,Stackelberg,5,2,0.48316216468811035,6,-63.474213088868,[30.84521853 96.10320764],0.04
zerosum,State of the Art,5,0,0.45268821716308594,4,-63.47422250176175,[ 4.39751675 13.72744254],0.008
zerosum,State of the Art,5,1,0.6409199237823486,6,-63.47420162282893,[ 4.397486  13.7274734],0.2
zerosum,State of the Art,5,2,0.7407569885253906,6,-63.47420162282893,[ 4.397486  13.7274734],0.04
generalsum,Stackelberg,5,0,0.3155350685119629,4,-38.6383324878839,[-0.36888663 21.        ],0.008
generalsum,Stackelberg,5,1,0.5807290077209473,6,-38.61028025356359,[-0.29408068 21.        ],0.2
generalsum,Stackelberg,5,2,0.6027050018310547,6,-38.61028025356359,[-0.29408068 21.        ],0.04
generalsum,State of the Art,5,0,0.3205709457397461,4,-38.5586152167097,[0. 3.],0.008
generalsum,State of the Art,5,1,0.575206995010376,6,-38.555138595666854,[0. 3.],0.2
generalsum,State of the Art,5,2,0.5058238506317139,6,-38.555138595666854,[0. 3.],0.04
cooperative,Stackelberg,6,0,0.34038281440734863,4,0.6877196806134007,[ 8.66977329 -7.29433392],0.008
cooperative,Stackelberg,6,1,0.49317097663879395,6,0.6899971138479875,[ 8.66575807 -7.28576384],0.2
cooperative,Stackelberg,6,2,0.4393463134765625,6,0.6899971138479875,[ 8.66575807 -7.28576384],0.04
cooperative,State of the Art,6,0,0.009092092514038086,4,0.6877196806134007,[-1. -1.],0.008
cooperative,State of the Art,6,1,0.015618085861206055,6,0.6899971138479875,[-1. -1.],0.2
cooperative,State of the Art,6,2,0.016360044479370117,6,0.6899971138479875,[-1. -1.],0.04
zerosum,Stackelberg,6,0,0.40203213691711426,4,-63.47423416205408,[30.84534497 96.10312335],0.008
zerosum,Stackelberg,6,1,0.5419149398803711,6,-63.474213088868,[30.84521853 96.10320764],0.2
zerosum,Stackelberg,6,2,0.4884762763977051,6,-63.474213088868,[30.84521853 96.10320764],0.04
zerosum,State of the Art,6,0,0.4513571262359619,4,-63.47422250176175,[ 4.39751675 13.72744254],0.008
zerosum,State of the Art,6,1,0.6707057952880859,6,-63.47420162282893,[ 4.397486  13.7274734],0.2
zerosum,State of the Art,6,2,0.6727278232574463,6,-63.47420162282893,[ 4.397486  13.7274734],0.04
generalsum,Stackelberg,6,0,0.31129002571105957,4,-38.6383324878839,[-0.36888663 21.        ],0.008
generalsum,Stackelberg,6,1,0.6587800979614258,6,-38.61028025356359,[-0.29408068 21.        ],0.2
generalsum,Stackelberg,6,2,0.561610221862793,6,-38.61028025356359,[-0.29408068 21.        ],0.04
generalsum,State of the Art,6,0,0.3495450019836426,4,-38.5586152167097,[0. 3.],0.008
generalsum,State of the Art,6,1,0.5377659797668457,6,-38.555138595666854,[0. 3.],0.2
generalsum,State of the Art,6,2,0.5685765743255615,6,-38.555138595666854,[0. 3.],0.04
cooperative,Stackelberg,7,0,0.2798421382904053,4,0.6877196806134007,[ 8.66977329 -7.29433392],0.008
cooperative,Stackelberg,7,1,0.5111668109893799,6,0.6899971138479875,[ 8.66575807 -7.28576384],0.2
cooperative,Stackelberg,7,2,0.44513797760009766,6,0.6899971138479875,[ 8.66575807 -7.28576384],0.04
cooperative,State of the Art,7,0,0.011347770690917969,4,0.6877196806134007,[-1. -1.],0.008
cooperative,State of the Art,7,1,0.02538013458251953,6,0.6899971138479875,[-1. -1.],0.2
cooperative,State of the Art,7,2,0.019517898559570312,6,0.6899971138479875,[-1. -1.],0.04
zerosum,Stackelberg,7,0,0.5204339027404785,4,-63.47423416205408,[30.84534497 96.10312335],0.008
zerosum,Stackelberg,7,1,0.9344100952148438,6,-63.474213088868,[30.84521853 96.10320764],0.2
zerosum,Stackelberg,7,2,0.5084142684936523,6,-63.474213088868,[30.84521853 96.10320764],0.04
zerosum,State of the Art,7,0,0.45530104637145996,4,-63.47422250176175,[ 4.39751675 13.72744254],0.008
zerosum,State of the Art,7,1,0.6579470634460449,6,-63.47420162282893,[ 4.397486  13.7274734],0.2
zerosum,State of the Art,7,2,0.6293809413909912,6,-63.47420162282893,[ 4.397486  13.7274734],0.04
generalsum,Stackelberg,7,0,0.3946089744567871,4,-38.6383324878839,[-0.36888663 21.        ],0.008
generalsum,Stackelberg,7,1,0.5722718238830566,6,-38.61028025356359,[-0.29408068 21.        ],0.2
generalsum,Stackelberg,7,2,0.4888877868652344,6,-38.61028025356359,[-0.29408068 21.        ],0.04
generalsum,State of the Art,7,0,0.42026329040527344,4,-38.5586152167097,[0. 3.],0.008
generalsum,State of the Art,7,1,0.4910287857055664,6,-38.555138595666854,[0. 3.],0.2
generalsum,State of the Art,7,2,0.5130929946899414,6,-38.555138595666854,[0. 3.],0.04
