horizon,gametype,SOTA,iterations,time,number_of_beliefs,leader values,follower values,density
2,zerosum,State of the Art,2,0.10024690628051758,6,0.7672634271099745,[-0.45       -0.45       -0.76726343 -0.76726343],0.04
2,generalsum,Stackelberg,1,0.04143095016479492,2,3.7,[0.9 0.9 1.9 1.9],0.2
2,generalsum,State of the Art,1,0.04112100601196289,2,3.7,[0.9 0.9 1.9 1.9],0.2
2,generalsum,Stackelberg,2,0.07169485092163086,6,3.7,[0.9 0.9 1.9 1.9],0.04
2,generalsum,State of the Art,2,0.06690406799316406,6,3.7,[0.9 0.9 1.9 1.9],0.04
3,cooperative,Stackelberg,1,0.08970785140991211,2,2.9899999999999998,[1.8  1.99 2.09 2.99],0.2
3,cooperative,State of the Art,1,0.00516200065612793,2,2.9899999999999998,[1.8  1.99 2.09 2.99],0.2
3,cooperative,Stackelberg,2,0.16611933708190918,8,2.9170999999999996,[1.8    1.9171 2.09   2.9171],0.04
3,cooperative,State of the Art,2,0.008595943450927734,8,2.9899999999999998,[1.8  1.99 2.09 2.99],0.04
3,zerosum,Stackelberg,1,0.12261199951171875,2,0.9407072553969751,[-0.11696432 -0.73553708 -0.11983412 -0.94070726],0.2
3,zerosum,State of the Art,1,0.10085201263427734,2,0.9407072553969753,[-0.73553708 -0.73553708 -0.94070726 -0.94070726],0.2
3,zerosum,Stackelberg,2,0.21888089179992676,8,0.9407072553969751,[-0.11696432 -0.73553708 -0.11983412 -0.94070726],0.04
3,zerosum,State of the Art,2,0.2179570198059082,8,0.9407072553969753,[-0.73553708 -0.73553708 -0.94070726 -0.94070726],0.04
3,generalsum,Stackelberg,1,0.08111882209777832,2,5.5,[1.8 1.8 2.8 2.8],0.2
3,generalsum,State of the Art,1,0.07667994499206543,2,5.5,[1.8 1.8 2.8 2.8],0.2
3,generalsum,Stackelberg,2,0.16945195198059082,8,5.5,[1.8 1.8 2.8 2.8],0.04
3,generalsum,State of the Art,2,0.1719658374786377,8,5.5,[1.8 1.8 2.8 2.8],0.04
4,cooperative,Stackelberg,1,0.11659526824951172,2,3.89,[2.7    2.89   3.1439 3.89  ],0.2
4,cooperative,State of the Art,1,0.008333921432495117,2,3.89,[2.7    2.89   3.1439 3.89  ],0.2
4,cooperative,Stackelberg,2,0.269942045211792,9,3.803249,[2.242269  2.803249  3.1352249 3.803249 ],0.04
4,cooperative,State of the Art,2,0.015271902084350586,9,3.8900000000000006,[2.7      2.89     3.019241 3.89    ],0.04
4,zerosum,Stackelberg,1,0.12680697441101074,2,1.0698099670802037,[-0.19961145 -0.92019024 -0.20161697 -1.06980997],0.2
4,zerosum,State of the Art,1,0.1487431526184082,2,1.0698099670802037,[-0.92019024 -0.92019024 -1.06980997 -1.06980997],0.2
4,zerosum,Stackelberg,2,0.3026092052459717,9,1.0698099670802037,[-0.19961145 -0.92019024 -0.20161697 -1.06980997],0.04
4,zerosum,State of the Art,2,0.3539547920227051,9,1.0698099670802037,[-0.92019024 -0.92019024 -1.06980997 -1.06980997],0.04
4,generalsum,Stackelberg,1,0.11756396293640137,2,7.300000000000001,[2.7 2.7 3.7 3.7],0.2
4,generalsum,State of the Art,1,0.11410784721374512,2,7.300000000000001,[2.7 2.7 3.7 3.7],0.2
4,generalsum,Stackelberg,2,0.3970460891723633,9,7.300000000000001,[2.7 2.7 3.7 3.7],0.04
4,generalsum,State of the Art,2,0.3093898296356201,9,7.300000000000001,[2.7 2.7 3.7 3.7],0.04
