gametype,SOTA,horizon,iterations,time,number_of_beliefs,leader values,follower values,density
cooperative,State of the Art,12,3,62.66616415977478,467,-12.0,[-1. -1. -1. -1.],0.05
cooperative,State of the Art,12,4,1018.3951234817505,2274,-12.0,[-1. -1. -1. -1.],0.025
cooperative,State of the Art,13,1,0.8666782379150391,22,-13.0,[-1. -1. -1. -1.],0.2
cooperative,State of the Art,13,2,6.646265745162964,106,-13.0,[-1. -1. -1. -1.],0.1
cooperative,State of the Art,13,3,75.09293532371521,469,-13.0,[-1. -1. -1. -1.],0.05
cooperative,State of the Art,13,4,1281.9098989963531,2292,-13.0,[-1. -1. -1. -1.],0.025
cooperative,State of the Art,14,1,0.9727790355682373,22,-14.0,[-1. -1. -1. -1.],0.2
cooperative,State of the Art,14,2,7.39185357093811,106,-14.0,[-1. -1. -1. -1.],0.1
cooperative,State of the Art,14,3,87.03070831298828,469,-14.0,[-1. -1. -1. -1.],0.05
cooperative,State of the Art,14,4,1560.173773765564,2304,-14.0,[-1. -1. -1. -1.],0.025
cooperative,State of the Art,15,1,1.0543432235717773,22,-15.0,[-1. -1. -1. -1.],0.2
cooperative,State of the Art,15,2,8.33308458328247,106,-15.0,[-1. -1. -1. -1.],0.1
cooperative,State of the Art,15,3,100.31716871261597,469,-15.0,[-1. -1. -1. -1.],0.05
cooperative,State of the Art,15,4,1810.495483160019,2312,-15.0,[-1. -1. -1. -1.],0.025
zerosum,Stackelberg,1,1,0.29052042961120605,2,-50.0,[50. 50. 50. 50.],0.2
zerosum,Stackelberg,1,2,0.19443345069885254,2,-50.0,[50. 50. 50. 50.],0.1
zerosum,Stackelberg,1,3,0.06617140769958496,2,-50.0,[50. 50. 50. 50.],0.05
zerosum,Stackelberg,1,4,0.06122255325317383,2,-50.0,[50. 50. 50. 50.],0.025
zerosum,Stackelberg,2,1,0.7606720924377441,5,-100.0,[100. 100. 100. 100.],0.2
zerosum,Stackelberg,2,2,0.5251591205596924,5,-100.0,[100. 100. 100. 100.],0.1
zerosum,Stackelberg,2,3,0.5094871520996094,5,-100.0,[100. 100. 100. 100.],0.05
zerosum,Stackelberg,2,4,0.6255602836608887,5,-100.0,[100. 100. 100. 100.],0.025
zerosum,Stackelberg,3,1,1.6963493824005127,12,-150.0,[150. 150. 150. 150.],0.2
zerosum,Stackelberg,3,2,2.008502721786499,16,-150.0,[150. 150. 150. 150.],0.1
zerosum,Stackelberg,3,3,2.8903822898864746,18,-150.0,[150. 150. 150. 150.],0.05
zerosum,Stackelberg,3,4,2.4023191928863525,18,-150.0,[150. 150. 150. 150.],0.025
zerosum,Stackelberg,4,1,3.2407805919647217,15,-200.0,[200. 200. 200. 200.],0.2
zerosum,Stackelberg,4,2,5.02905011177063,30,-200.0,[200. 200. 200. 200.],0.1
zerosum,Stackelberg,4,3,6.36895751953125,40,-200.0,[200. 200. 200. 200.],0.05
zerosum,Stackelberg,4,4,7.672769784927368,47,-200.0,[200. 200. 200. 200.],0.025
zerosum,Stackelberg,5,1,5.6534740924835205,21,-250.0,[250. 250. 250. 250.],0.2
zerosum,Stackelberg,5,2,11.888822793960571,51,-250.0,[250. 250. 250. 250.],0.1
zerosum,Stackelberg,5,3,18.31068778038025,104,-250.0,[250. 250. 250. 250.],0.05
zerosum,Stackelberg,5,4,23.529783010482788,145,-250.0,[250. 250. 250. 250.],0.025
zerosum,Stackelberg,6,1,6.986486196517944,22,-300.0,[300. 300. 300. 300.],0.2
zerosum,Stackelberg,6,2,15.730153322219849,71,-300.0,[300. 300. 300. 300.],0.1
zerosum,Stackelberg,6,3,45.17194080352783,204,-300.0,[300. 300. 300. 300.],0.05
zerosum,Stackelberg,6,4,67.27591395378113,372,-300.0,[300. 300. 300. 300.],0.025
zerosum,Stackelberg,7,1,10.349684238433838,22,-350.0,[350. 350. 350. 350.],0.2
zerosum,Stackelberg,7,2,28.4590961933136,87,-350.0,[350. 350. 350. 350.],0.1
zerosum,Stackelberg,7,3,82.5841896533966,313,-350.0,[350. 350. 350. 350.],0.05
zerosum,Stackelberg,7,4,179.45968294143677,759,-350.0,[350. 350. 350. 350.],0.025
zerosum,Stackelberg,8,1,13.678818225860596,22,-400.0,[400. 400. 400. 400.],0.2
zerosum,Stackelberg,8,2,45.259989500045776,100,-400.0,[400. 400. 400. 400.],0.1
zerosum,Stackelberg,8,3,144.547593832016,380,-400.0,[400. 400. 400. 400.],0.05
zerosum,Stackelberg,8,4,402.68646240234375,1264,-400.0,[400. 400. 400. 400.],0.025
zerosum,Stackelberg,9,1,15.27013087272644,22,-450.0,[450. 450. 450. 450.],0.2
zerosum,Stackelberg,9,2,55.90453100204468,104,-450.0,[450. 450. 450. 450.],0.1
zerosum,Stackelberg,9,3,203.56065726280212,420,-450.0,[450. 450. 450. 450.],0.05
zerosum,Stackelberg,9,4,751.9857158660889,1745,-450.00000000000006,[450. 450. 450. 450.],0.025
zerosum,Stackelberg,10,1,19.6729679107666,22,-500.0,[500. 500. 500. 500.],0.2
zerosum,Stackelberg,10,2,71.48342394828796,105,-500.0,[500. 500. 500. 500.],0.1
zerosum,Stackelberg,10,3,260.30416321754456,447,-500.0,[500. 500. 500. 500.],0.05
zerosum,Stackelberg,10,4,1248.5220317840576,2065,-500.00000000000006,[500. 500. 500. 500.],0.025
zerosum,Stackelberg,11,1,21.128405809402466,22,-550.0,[550. 550. 550. 550.],0.2
zerosum,Stackelberg,11,2,88.30189609527588,106,-550.0,[550. 550. 550. 550.],0.1
zerosum,Stackelberg,11,3,336.68751668930054,461,-550.0,[550. 550. 550. 550.],0.05
zerosum,Stackelberg,11,4,1754.761822462082,2215,-550.0,[550. 550. 550. 550.],0.025
zerosum,Stackelberg,12,1,23.24614691734314,22,-600.0,[600. 600. 600. 600.],0.2
zerosum,Stackelberg,12,2,101.93157935142517,106,-600.0,[600. 600. 600. 600.],0.1
zerosum,Stackelberg,12,3,405.39645743370056,467,-600.0,[600. 600. 600. 600.],0.05
zerosum,Stackelberg,12,4,2166.389696598053,2274,-600.0,[600. 600. 600. 600.],0.025
zerosum,Stackelberg,13,1,25.392308473587036,22,-650.0,[650. 650. 650. 650.],0.2
zerosum,Stackelberg,13,2,98.96915316581726,106,-650.0,[650. 650. 650. 650.],0.1
zerosum,Stackelberg,13,3,451.5028555393219,469,-650.0,[650. 650. 650. 650.],0.05
zerosum,Stackelberg,13,4,2903.2743673324585,2292,-650.0,[650. 650. 650. 650.],0.025
zerosum,Stackelberg,14,1,30.707687377929688,22,-700.0,[700. 700. 700. 700.],0.2
zerosum,Stackelberg,14,2,126.2022635936737,106,-700.0,[700. 700. 700. 700.],0.1
zerosum,Stackelberg,14,3,543.9902033805847,469,-700.0,[700. 700. 700. 700.],0.05
zerosum,Stackelberg,14,4,3440.9969942569733,2304,-700.0,[700. 700. 700. 700.],0.025
zerosum,Stackelberg,15,1,32.37043499946594,22,-750.0,[750. 750. 750. 750.],0.2
zerosum,Stackelberg,15,2,137.20355105400085,106,-750.0,[750. 750. 750. 750.],0.1
zerosum,Stackelberg,15,3,587.7513062953949,469,-750.0,[750. 750. 750. 750.],0.05
zerosum,Stackelberg,15,4,3921.537664413452,2312,-750.0,[750. 750. 750. 750.],0.025
zerosum,State of the Art,1,1,0.11420345306396484,2,-50.0,[ 1.  1.  1. 50.],0.2
zerosum,State of the Art,1,2,0.06788372993469238,2,-50.0,[ 1.  1.  1. 50.],0.1
zerosum,State of the Art,1,3,0.06512880325317383,2,-50.0,[ 1.  1.  1. 50.],0.05
zerosum,State of the Art,1,4,0.06634378433227539,2,-50.0,[ 1.  1.  1. 50.],0.025
zerosum,State of the Art,2,1,0.33171510696411133,5,-100.0,[ 1.  1.  1. 50.],0.2
zerosum,State of the Art,2,2,0.3280632495880127,5,-100.0,[ 1.  1.  1. 50.],0.1
zerosum,State of the Art,2,3,0.36033058166503906,5,-100.0,[ 1.  1.  1. 50.],0.05
zerosum,State of the Art,2,4,0.3384232521057129,5,-100.0,[ 1.  1.  1. 50.],0.025
zerosum,State of the Art,3,1,1.0599298477172852,12,-150.0,[ 1.  1.  1. 50.],0.2
zerosum,State of the Art,3,2,1.5728073120117188,16,-150.0,[ 1.  1.  1. 50.],0.1
zerosum,State of the Art,3,3,1.4720444679260254,18,-150.0,[ 1.  1.  1. 50.],0.05
zerosum,State of the Art,3,4,1.4993174076080322,18,-150.0,[ 1.  1.  1. 50.],0.025
zerosum,State of the Art,4,1,2.0663702487945557,15,-200.0,[ 1.  1.  1. 50.],0.2
zerosum,State of the Art,4,2,3.3732962608337402,30,-200.0,[ 1.  1.  1. 50.],0.1
zerosum,State of the Art,4,3,4.202908277511597,40,-200.0,[ 1.  1.  1. 50.],0.05
zerosum,State of the Art,4,4,4.62212872505188,47,-200.0,[ 1.  1.  1. 50.],0.025
zerosum,State of the Art,5,1,3.512528896331787,21,-250.0,[ 1.  1.  1. 50.],0.2
zerosum,State of the Art,5,2,6.831286907196045,51,-250.0,[ 1.  1.  1. 50.],0.1
zerosum,State of the Art,5,3,11.58024525642395,104,-250.0,[ 1.  1.  1. 50.],0.05
zerosum,State of the Art,5,4,15.399080276489258,145,-250.0,[ 1.  1.  1. 50.],0.025
zerosum,State of the Art,6,1,5.216939926147461,22,-300.0,[ 1.  1.  1. 50.],0.2
zerosum,State of the Art,6,2,12.473366975784302,71,-300.0,[ 1.  1.  1. 50.],0.1
zerosum,State of the Art,6,3,28.115825414657593,204,-300.0,[ 1.  1.  1. 50.],0.05
zerosum,State of the Art,6,4,44.72414445877075,372,-300.0,[ 1.  1.  1. 50.],0.025
zerosum,State of the Art,7,1,6.604449272155762,22,-350.0,[ 1.  1.  1. 50.],0.2
zerosum,State of the Art,7,2,19.503220081329346,87,-350.0,[ 1.  1.  1. 50.],0.1
zerosum,State of the Art,7,3,54.22719383239746,313,-350.0,[ 1.  1.  1. 50.],0.05
zerosum,State of the Art,7,4,117.44677543640137,759,-350.0,[ 1.  1.  1. 50.],0.025
zerosum,State of the Art,8,1,8.279190063476562,22,-400.0,[ 1.  1.  1. 50.],0.2
zerosum,State of the Art,8,2,26.28153395652771,100,-400.0,[ 1.  1.  1. 50.],0.1
zerosum,State of the Art,8,3,88.94647860527039,380,-400.0,[ 1.  1.  1. 50.],0.05
zerosum,State of the Art,8,4,278.5756850242615,1264,-400.0,[ 1.  1.  1. 50.],0.025
zerosum,State of the Art,9,1,9.531767845153809,22,-450.0,[ 1.  1.  1. 50.],0.2
zerosum,State of the Art,9,2,34.6481568813324,104,-450.0,[ 1.  1.  1. 50.],0.1
zerosum,State of the Art,9,3,130.86339926719666,420,-450.0,[ 1.  1.  1. 50.],0.05
zerosum,State of the Art,9,4,547.0233340263367,1745,-450.0,[ 1.  1.  1. 50.],0.025
zerosum,State of the Art,10,1,11.360432624816895,22,-500.0,[ 1.  1.  1. 50.],0.2
zerosum,State of the Art,10,2,43.799442291259766,105,-500.0,[ 1.  1.  1. 50.],0.1
zerosum,State of the Art,10,3,173.51152348518372,447,-500.0,[ 1.  1.  1. 50.],0.05
zerosum,State of the Art,10,4,945.9765269756317,2065,-500.0,[ 1.  1.  1. 50.],0.025
zerosum,State of the Art,11,1,13.573685646057129,22,-550.0,[ 1.  1.  1. 50.],0.2
zerosum,State of the Art,11,2,51.59247303009033,106,-550.0,[ 1.  1.  1. 50.],0.1
zerosum,State of the Art,11,3,218.27185606956482,461,-550.0,[ 1.  1.  1. 50.],0.05
zerosum,State of the Art,11,4,1373.1644704341888,2215,-550.0,[ 1.  1.  1. 50.],0.025
zerosum,State of the Art,12,1,15.360801219940186,22,-600.0,[ 1.  1.  1. 50.],0.2
zerosum,State of the Art,12,2,63.757534980773926,106,-600.0,[ 1.  1.  1. 50.],0.1
zerosum,State of the Art,12,3,269.38528776168823,467,-600.0,[ 1.  1.  1. 50.],0.05
zerosum,State of the Art,12,4,1848.4596531391144,2274,-600.0,[ 1.  1.  1. 50.],0.025
zerosum,State of the Art,13,1,18.334240913391113,22,-650.0,[ 1.  1.  1. 50.],0.2
zerosum,State of the Art,13,2,76.19925117492676,106,-650.0,[ 1.  1.  1. 50.],0.1
zerosum,State of the Art,13,3,325.35057187080383,469,-650.0,[ 1.  1.  1. 50.],0.05
zerosum,State of the Art,13,4,2256.912965774536,2292,-650.0,[ 1.  1.  1. 50.],0.025
zerosum,State of the Art,14,1,18.543373584747314,22,-700.0,[ 1.  1.  1. 50.],0.2
zerosum,State of the Art,14,2,80.629558801651,106,-700.0,[ 1.  1.  1. 50.],0.1
zerosum,State of the Art,14,3,368.9464228153229,469,-700.0,[ 1.  1.  1. 50.],0.05
zerosum,State of the Art,14,4,2721.8597321510315,2304,-700.0,[ 1.  1.  1. 50.],0.025
zerosum,State of the Art,15,1,20.931631565093994,22,-750.0,[ 1.  1.  1. 50.],0.2
zerosum,State of the Art,15,2,89.86740732192993,106,-750.0,[ 1.  1.  1. 50.],0.1
zerosum,State of the Art,15,3,398.41809701919556,469,-750.0,[ 1.  1.  1. 50.],0.05
zerosum,State of the Art,15,4,3109.7773225307465,2312,-750.0,[ 1.  1.  1. 50.],0.025
stackelberg,Stackelberg,1,1,0.10724997520446777,2,-1.0,[ 44. -19.  36.  44.],0.2
stackelberg,Stackelberg,1,2,0.07262158393859863,2,-1.0,[ 44. -19.  36.  44.],0.1
stackelberg,Stackelberg,1,3,0.08068227767944336,2,-1.0,[ 44. -19.  36.  44.],0.05
stackelberg,Stackelberg,1,4,0.0724344253540039,2,-1.0,[ 44. -19.  36.  44.],0.025
stackelberg,Stackelberg,2,1,0.5133340358734131,5,-2.0,[69.5  -9.5  55.   79.75],0.2
stackelberg,Stackelberg,2,2,0.4775824546813965,5,-2.0,[69.5  -9.5  55.   79.75],0.1
stackelberg,Stackelberg,2,3,0.5689096450805664,5,-2.0,[69.5  -9.5  55.   79.75],0.05
stackelberg,Stackelberg,2,4,0.5996837615966797,5,-2.0,[69.5  -9.5  55.   79.75],0.025
stackelberg,Stackelberg,3,1,1.9142882823944092,12,-3.0,[108.5  15.5 118.  110. ],0.2
stackelberg,Stackelberg,3,2,2.224348545074463,16,-3.0,[108.5  15.5 118.  110. ],0.1
stackelberg,Stackelberg,3,3,2.6970765590667725,18,-3.0,[108.5  15.5 118.  110. ],0.05
stackelberg,Stackelberg,3,4,2.676323175430298,18,-3.0,[108.5  15.5 118.  110. ],0.025
stackelberg,Stackelberg,4,1,3.800912380218506,15,-4.0,[147.5  40.5 159.  143. ],0.2
stackelberg,Stackelberg,4,2,5.560307502746582,30,-4.0,[147.5  40.5 159.  143. ],0.1
stackelberg,Stackelberg,4,3,7.349029541015625,40,-4.0,[147.5  40.5 159.  143. ],0.05
stackelberg,Stackelberg,4,4,8.288708448410034,47,-4.0,[147.5  40.5 159.  143. ],0.025
stackelberg,Stackelberg,5,1,6.2991392612457275,21,-5.0,[186.5  65.5 200.  176. ],0.2
stackelberg,Stackelberg,5,2,12.321229696273804,51,-5.0,[186.5  65.5 200.  176. ],0.1
stackelberg,Stackelberg,5,3,20.941772937774658,104,-5.0,[186.5  65.5 200.  176. ],0.05
stackelberg,Stackelberg,5,4,26.614635229110718,145,-5.0,[186.5  65.5 200.  176. ],0.025
stackelberg,Stackelberg,6,1,8.52402663230896,22,-6.0,[225.5  90.5 241.  209. ],0.2
stackelberg,Stackelberg,6,2,20.471294403076172,71,-6.0,[225.5  90.5 241.  209. ],0.1
stackelberg,Stackelberg,6,3,47.327171087265015,204,-6.0,[225.5  90.5 241.  209. ],0.05
stackelberg,Stackelberg,6,4,77.85893630981445,372,-6.0,[225.5  90.5 241.  209. ],0.025
stackelberg,Stackelberg,7,1,12.118436813354492,22,-7.000000000000001,[264.5 115.5 282.  242. ],0.2
stackelberg,Stackelberg,7,2,34.62174367904663,87,-7.000000000000001,[264.5 115.5 282.  242. ],0.1
stackelberg,Stackelberg,7,3,95.35025787353516,313,-7.000000000000001,[264.5 115.5 282.  242. ],0.05
stackelberg,Stackelberg,7,4,198.5819821357727,759,-7.000000000000001,[264.5 115.5 282.  242. ],0.025
stackelberg,Stackelberg,8,1,15.001022815704346,22,-8.0,[303.5 140.5 323.  275. ],0.2
stackelberg,Stackelberg,8,2,45.55285835266113,100,-8.0,[303.5 140.5 323.  275. ],0.1
stackelberg,Stackelberg,8,3,154.07220077514648,380,-8.0,[303.5 140.5 323.  275. ],0.05
stackelberg,Stackelberg,8,4,426.75857758522034,1264,-8.0,[303.5 140.5 323.  275. ],0.025
stackelberg,Stackelberg,9,1,17.969722270965576,22,-9.0,[342.5 165.5 364.  308. ],0.2
stackelberg,Stackelberg,9,2,59.8517689704895,104,-9.0,[342.5 165.5 364.  308. ],0.1
stackelberg,Stackelberg,9,3,216.33659958839417,420,-9.0,[342.5 165.5 364.  308. ],0.05
