gametype,SOTA,horizon,iterations,time,number_of_beliefs,leader values,follower values,density
stackelberg,Stackelberg,8,2,"[3.3520467281341553, 3.009352922439575]",3,"[-8.69230769230769, -8.69230769230769]","[array([-55.38461538]), array([-55.38461538])]",0.05
stackelberg,Stackelberg,9,2,"[3.9661495685577393, 3.980703353881836]",3,"[-8.999999999999996, -8.999999999999996]","[array([-62.30769231]), array([-62.30769231])]",0.05
stackelberg,Stackelberg,10,2,"[4.242405891418457, 4.558571815490723]",3,"[-9.307692307692305, -9.307692307692305]","[array([-69.23076923]), array([-69.23076923])]",0.05
stackelberg,State of the Art,1,2,"[0.16334748268127441, 0.155289888381958]",2,"[-6.538461538461538, -6.538461538461538]","[array([-6.92307692]), array([-6.92307692])]",0.05
stackelberg,State of the Art,2,2,"[0.5119068622589111, 0.919489860534668]",3,"[-13.076923076923077, -13.076923076923077]","[array([-6.92307692]), array([-6.92307692])]",0.05
stackelberg,State of the Art,3,2,"[1.3607873916625977, 1.2070355415344238]",3,"[-19.615384615384613, -19.615384615384613]","[array([-6.92307692]), array([-6.92307692])]",0.05
stackelberg,State of the Art,4,2,"[1.2894694805145264, 1.415370225906372]",3,"[-26.153846153846153, -26.153846153846153]","[array([-6.92307692]), array([-6.92307692])]",0.05
stackelberg,State of the Art,5,2,"[2.2777464389801025, 1.8157830238342285]",3,"[-32.69230769230769, -32.69230769230769]","[array([-6.92307692]), array([-6.92307692])]",0.05
stackelberg,State of the Art,6,2,"[2.868131637573242, 1.8824236392974854]",3,"[-39.23076923076923, -39.23076923076923]","[array([-6.92307692]), array([-6.92307692])]",0.05
stackelberg,State of the Art,7,2,"[2.255603551864624, 2.3101885318756104]",3,"[-45.769230769230774, -45.769230769230774]","[array([-6.92307692]), array([-6.92307692])]",0.05
stackelberg,State of the Art,8,2,"[2.9745471477508545, 3.5387651920318604]",3,"[-52.30769230769231, -52.30769230769231]","[array([-6.92307692]), array([-6.92307692])]",0.05
stackelberg,State of the Art,9,2,"[3.5405924320220947, 3.1018738746643066]",3,"[-58.84615384615385, -58.84615384615385]","[array([-6.92307692]), array([-6.92307692])]",0.05
stackelberg,State of the Art,10,2,"[4.425140142440796, 4.329245567321777]",3,"[-65.38461538461539, -65.38461538461539]","[array([-6.92307692]), array([-6.92307692])]",0.05
