horizon,gametype,SOTA,iterations,time,number_of_beliefs,leader values,follower values,density
9,cooperative,Stackelberg,1,0.533315896987915,4,-3.770881113358566,[ 1.60981356 -9.15157579],0.2
9,cooperative,State of the Art,1,0.01004791259765625,4,-3.770881113358566,[ 1.60981356 -9.15157579],0.2
9,cooperative,Stackelberg,2,0.8122282028198242,6,-7.8813988359059906,[ -0.39425168 -15.36854263],0.04
9,cooperative,State of the Art,2,0.014668703079223633,6,-3.76295145904789,[ 1.61049236 -9.13639528],0.04
9,zerosum,Stackelberg,1,0.5703718662261963,4,-79.1022053021746,[72.82274754 85.38166306],0.2
9,zerosum,State of the Art,1,0.7450540065765381,4,-79.10220530217458,[72.82274754 85.38166306],0.2
9,zerosum,Stackelberg,2,0.8918800354003906,6,-79.10219726228196,[72.82273033 85.3816642 ],0.04
9,zerosum,State of the Art,2,1.0917201042175293,6,-79.10219726228196,[72.82273033 85.3816642 ],0.04
9,generalsum,Stackelberg,1,0.7060840129852295,4,-17.993031409125773,[-0.0102114   5.97020056],0.2
9,generalsum,State of the Art,1,0.7568807601928711,4,-17.993031409125773,[-0.0102114   5.97020056],0.2
9,generalsum,Stackelberg,2,0.8496692180633545,6,-17.998657801057757,[-0.00645917  5.96963819],0.04
9,generalsum,State of the Art,2,0.9192099571228027,6,-17.998657801057757,[-0.00645917  5.96963819],0.04
10,cooperative,Stackelberg,1,0.5662870407104492,4,-4.61877454134622,[  0.90844328 -10.14599236],0.2
10,cooperative,State of the Art,1,0.012371063232421875,4,-4.61877454134622,[  0.90844328 -10.14599236],0.2
10,cooperative,Stackelberg,2,0.792579174041748,6,-8.88215528243631,[ -1.38842849 -16.37588208],0.04
10,cooperative,State of the Art,2,0.01646733283996582,6,-4.607945590456729,[  0.91150197 -10.12739315],0.04
10,zerosum,Stackelberg,1,0.74688720703125,4,-87.84631291146317,[81.56685096 94.12577487],0.2
10,zerosum,State of the Art,1,0.9604277610778809,4,-87.84631291146316,[81.56685096 94.12577487],0.2
10,zerosum,Stackelberg,2,0.9406929016113281,6,-87.84630303363849,[81.56683189 94.12577418],0.04
10,zerosum,State of the Art,2,1.2948689460754395,6,-87.84630303363848,[81.56683189 94.12577418],0.04
10,generalsum,Stackelberg,1,0.6861140727996826,4,-19.00025087031665,[-0.00996044  5.97999458],0.2
10,generalsum,State of the Art,1,0.8911178112030029,4,-19.00025087031665,[-0.00996044  5.97999458],0.2
10,generalsum,Stackelberg,2,1.1254162788391113,6,-19.00231631156041,[-3.58479582e-03  5.98158951e+00],0.04
10,generalsum,State of the Art,2,0.9518201351165771,6,-19.00231631156041,[-3.58479582e-03  5.98158951e+00],0.04
